/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm207D_WST/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm207D_WST/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm207D_WST/Graphic/maxflow,AI,{ok},200.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm207D_WST/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm207D_WST/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm207D_WST/Graphic/spacesetpoint,AI,{ok},78.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm207D_WST/Graphic/spacetemp,AI,{ok},73.98 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm209/Graphic/boxflow,AI,{ok},341.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm209/Graphic/flowsetpoint,AI,{ok},350.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm209/Graphic/maxflow,AI,{ok},350.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm209/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm209/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm209/Graphic/spacesetpoint,AI,{ok},71.17 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm209/Graphic/spacetemp,AI,{ok},71.91 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm215/Graphic/boxflow,AI,{ok},293.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm215/Graphic/flowsetpoint,AI,{ok},300.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm215/Graphic/maxflow,AI,{ok},450.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm215/Graphic/minflow,AI,{ok},300.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm215/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm215/Graphic/spacesetpoint,AI,{ok},86.67 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm215/Graphic/spacetemp,AI,{ok},72.81 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm302/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm302/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm302/Graphic/maxflow,AI,{ok},400.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm302/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm302/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm302/Graphic/spacesetpoint,AI,{ok},87.02 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm302/Graphic/spacetemp,AI,{ok},75.43 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm303/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm303/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm303/Graphic/maxflow,AI,{ok},1200.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm303/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm303/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm303/Graphic/spacesetpoint,AI,{ok},72.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm303/Graphic/spacetemp,AI,{ok},71.16 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm304/Graphic/boxflow,AI,{ok},86.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm304/Graphic/flowsetpoint,AI,{ok},104.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm304/Graphic/maxflow,AI,{ok},620.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm304/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm304/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm304/Graphic/spacesetpoint,AI,{ok},72.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm304/Graphic/spacetemp,AI,{ok},71.21 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm305/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm305/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm305/Graphic/maxflow,AI,{ok},150.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm305/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm305/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm305/Graphic/spacesetpoint,AI,{ok},75.80 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm305/Graphic/spacetemp,AI,{ok},74.18 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm307/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm307/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm307/Graphic/maxflow,AI,{ok},395.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm307/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm307/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm307/Graphic/spacesetpoint,AI,{ok},86.44 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm307/Graphic/spacetemp,AI,{ok},74.34 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm309/Graphic/boxflow,AI,{ok},246.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm309/Graphic/flowsetpoint,AI,{ok},250.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm309/Graphic/maxflow,AI,{ok},250.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm309/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm309/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm309/Graphic/spacesetpoint,AI,{ok},70.95 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm309/Graphic/spacetemp,AI,{ok},71.16 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm311/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm311/Graphic/flowsetpoint,AI,{ok},24.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm311/Graphic/maxflow,AI,{ok},310.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm311/Graphic/minflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm311/Graphic/occunocc,BI,{ok},On,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm311/Graphic/spacesetpoint,AI,{ok},70.00 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm311/Graphic/spacetemp,AI,{ok},69.82 %,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm312/Graphic/boxflow,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm312/Graphic/flowsetpoint,AI,{ok},0.00 cfm,1,&nbsp
/Case_Olin/GcmSerialNetwork/Gcm/VAV/cooling/Rm312/Graphic/maxflow,AI,{ok},175.00 cfm,1,&nbsp
