Time,Time Delta,flowsetpoint,Rm201A_EST_flowsetpoint,Rm201A_WST_flowsetpoint,Rm202_flowsetpoint,Rm204_flowsetpoint,Rm206_NTH_flowsetpoint,Rm206_STH_flowsetpoint,Rm207A_flowsetpoint,Rm207B_flowsetpoint,Rm207D_EST_flowsetpoint,Rm207D_WST_flowsetpoint,Rm209_flowsetpoint,Rm215_flowsetpoint,Rm302_flowsetpoint,Rm303_flowsetpoint,Rm304_flowsetpoint,Rm305_flowsetpoint,Rm307_flowsetpoint,Rm309_flowsetpoint,Rm311_flowsetpoint,Rm312_flowsetpoint,Rm313_flowsetpoint,Rm314_flowsetpoint,Rm315_flowsetpoint,Rm316_flowsetpoint,Rm319_flowsetpoint,Rm402_flowsetpoint,Rm406_flowsetpoint,Rm408_flowsetpoint,Rm409_flowsetpoint,Rm411_flowsetpoint,Rm412_flowsetpoint,Rm413_flowsetpoint,Rm414_flowsetpoint,Rm415_flowsetpoint,Rm417_flowsetpoint,Rm502_flowsetpoint,Rm503_flowsetpoint,Rm504_flowsetpoint,Rm505_flowsetpoint,Rm507_flowsetpoint,Rm510_flowsetpoint,Rm513_flowsetpoint,Rm514_flowsetpoint,Rm515_flowsetpoint,Rm517_flowsetpoint,Rm519_flowsetpoint,Rm602_flowsetpoint,Rm603_flowsetpoint,Rm604_flowsetpoint,Rm605_flowsetpoint,Rm607_flowsetpoint,Rm611_flowsetpoint,Rm613_flowsetpoint,Rm614_flowsetpoint,Rm615_flowsetpoint,Rm617_flowsetpoint,Rm702_flowsetpoint,Rm704_flowsetpoint,Rm707_flowsetpoint,Rm709_flowsetpoint,Rm710_flowsetpoint,Rm711_flowsetpoint,Rm712_flowsetpoint,Rm714_flowsetpoint,Rm802_flowsetpoint,Rm803_flowsetpoint,Rm804_flowsetpoint,Rm805_flowsetpoint,Rm806_flowsetpoint,Rm809_flowsetpoint,Rm404_405_flowsetpoint,Rm703_flowsetpoint,RmF2_BRIDG_flowsetpoint,RmF3_BRIDG_flowsetpoint,RmF4_BRIDG_flowsetpoint,RmF5_BRIDG_flowsetpoint,RmF6_BRIDG_flowsetpoint,% at max,% at min,% overall
35:19.3,73370.24544,4.866666666666666,53.11111111111111,100,0,100,0,0,0,0,0,0,100,0,0,48.16666666666667,100,0,0,100,73.54838709677419,0,35.5,77.09677419354838,0,0,100,20.210526315789473,0,0,42.285714285714285,90.5,100,100,63.63636363636363,100,62.0,73.2,73.82352941176471,0,0,0,45.0,100.0,45.483870967741936,86.1744966442953,71.48936170212767,19.6,100,54.58333333333333,0,0,0,0,80.66666666666666,100,0,68.75,81.71428571428572,78.2,0,66.5,78.125,0,8.0,100,86.57407407407408,63.986486486486484,59.83870967741935,81.77777777777779,85.11111111111111,42.0,17.416666666666668,74.08333333333333,100,100,100,49.8,4.866666666666666,0.1875,0.325,0.4186974577129545
37:22.7,73493.6535,0.7333333333333333,53.11111111111111,100,0,100,0,0,0,0,0,0,100,0,0,48.16666666666667,100,0,0,100,73.54838709677419,0,38.333333333333336,78.79032258064517,0,0,100,27.157894736842103,0,0,42.285714285714285,90.0,100,100,63.63636363636363,100,62.25000000000001,74.8,68.67647058823529,0,0,0,47.85714285714286,89.75,45.483870967741936,84.02684563758389,71.91489361702128,20.0,100,51.416666666666664,0,0,0,0,80.66666666666666,100,0,69.0,87.57142857142857,77.4,0,66.25,78.375,0,8.0,100,86.57407407407408,63.986486486486484,60.16129032258064,84.44444444444444,87.1111111111111,42.25,17.666666666666668,74.08333333333333,100,100,100,49.9,0.7333333333333333,0.1875,0.325,0.4215942469360883
39:27.8,73618.73066,100,53.11111111111111,100,0,100,0,0,0,0,0,0,100,0,0,48.16666666666667,100,0,0,100,73.54838709677419,0,38.75,75.16129032258064,0,0,100,24.210526315789473,0,0,41.714285714285715,90.5,100,100,63.63636363636363,100,62.25000000000001,73.2,67.94117647058823,0,0,0,44.57142857142857,88.75,46.774193548387096,83.22147651006712,71.48936170212767,19.8,100,50.916666666666664,0,0,0,0,80.66666666666666,100,0,71.25,75.42857142857143,78.2,0,66.25,77.625,0,8.0,100,86.57407407407408,63.986486486486484,58.70967741935483,86.44444444444444,89.33333333333333,46.25,18.0,74.08333333333333,100,100,100,49.8,100,0.2125,0.325,0.42374151726932036
41:37.4,73748.39807,100,53.11111111111111,100,0,100,0,0,0,0,0,0,100,0,0,48.16666666666667,100,0,0,100,73.54838709677419,0,39.08333333333333,70.56451612903226,0,0,100,20.842105263157894,0,0,36.857142857142854,90.5,100,100,63.63636363636363,100,62.74999999999999,74.8,70.29411764705881,0,0,0,49.0,88.25,44.193548387096776,83.22147651006712,71.48936170212767,19.6,100,50.583333333333336,0,0,0,0,75.41666666666667,100,0,68.75,73.14285714285714,78.9,0,66.25,76.875,0,8.5,100,86.57407407407408,63.986486486486484,58.70967741935483,99.33333333333333,89.33333333333333,45.75,17.833333333333336,68.33333333333333,100,100,100,44.1,100,0.2125,0.325,0.4265977919578649
43:42.6,73873.59823,100,53.11111111111111,100,0,100,0,0,0,0,100.0,0,100,0,0,48.333333333333336,100,0,0,1.2,73.54838709677419,0,30.25,70.72580645161291,0,0,100,25.473684210526315,0,0,38.0,90.5,100,100,63.63636363636363,100,62.5,74.0,73.97058823529412,0,0,0,49.0,83.375,43.70967741935484,83.22147651006712,71.48936170212767,20.0,100,53.166666666666664,0,0,0,0,75.16666666666667,100,0,68.75,87.14285714285714,78.5,0,66.25,78.125,0,8.0,100,86.57407407407408,63.986486486486484,58.225806451612904,81.33333333333333,89.33333333333333,43.0,17.833333333333336,67.16666666666666,100,100,100,0,100,0.2,0.325,0.4294945811809987
45:47.6,73998.60838,1.1333333333333333,51.77777777777778,100,0,100,0,0,0,0,0,0,100,0,0,48.16666666666667,100,0,0,2.0,73.54838709677419,0,25.25,70.80645161290322,0,0,100,14.105263157894738,0,0,37.714285714285715,90.5,100,100,63.63636363636363,100,62.74999999999999,74.0,73.97058823529412,0,0,0,49.0,82.75,43.87096774193549,82.41610738255034,72.3404255319149,19.400000000000002,100,53.25,0,0,0,0,80.66666666666666,100,0,68.75,88.14285714285714,77.0,0,66.25,78.625,0,8.5,100,86.57407407407408,63.986486486486484,56.612903225806456,0,89.33333333333333,45.5,17.833333333333336,66.08333333333334,100,100,100,0,1.1333333333333333,0.175,0.35,0.4316013369796414
48:03.2,74134.15214,100,50.55555555555556,100,0,100,0,0,0,0,100.0,0,100,0,0,48.16666666666667,0.3225806451612903,0,0,1.6,73.54838709677419,0,25.0,70.3225806451613,0,0,100,12.842105263157894,0,0,37.714285714285715,90.5,100,100,63.63636363636363,100,57.99999999999999,73.6,68.23529411764706,0,0,0,49.142857142857146,77.875,45.0,74.49664429530202,72.76595744680851,20.0,100,51.33333333333333,0,0,0,0,75.75,100,0,68.75,70.28571428571428,78.7,0,66.25,80.25,0,4.5,100,86.57407407407408,63.85135135135135,52.09677419354839,100.0,89.33333333333333,44.75,17.833333333333336,72.66666666666667,100,100,100,0,100,0.1875,0.325,0.4367871974070698
50:06.6,74257.5632,100,50.55555555555556,100,0,100,0,0,0,0,0,0,100,0,0,48.16666666666667,100,0,0,2.0,73.54838709677419,0,19.083333333333332,70.16129032258065,0,0,100,24.210526315789473,0,0,37.714285714285715,90.25,100,100,63.63636363636363,100,58.75,74.0,67.94117647058823,0,0,0,49.0,75.625,41.4516129032258,73.55704697986577,72.76595744680851,20.0,100,50.66666666666667,0,0,0,0,75.58333333333334,100,0,68.5,83.28571428571429,78.9,0,66.25,69.5,0,4.5,100,86.57407407407408,59.5945945945946,53.87096774193548,100.0,79.33333333333333,42.25,100,74.08333333333333,100,100,100,0,100,0.2125,0.3375,0.43873189506735544
52:13.2,74384.17144,2.7333333333333334,50.77777777777778,100,0,100,0,0,0,0,100.0,0,100,0,0,48.333333333333336,100,0,0,2.0,73.54838709677419,0,18.75,70.4032258064516,0,0,100,13.684210526315791,0,0,37.714285714285715,90.5,100,100,63.63636363636363,100,59.5,73.2,67.64705882352942,0,0,0,49.0,66.75,35.0,73.42281879194631,72.3404255319149,20.4,100,50.416666666666664,0,0,0,0,82.58333333333333,100,0,68.75,88.71428571428571,79.3,0,66.25,69.25,0,4.0,100,85.64814814814815,59.45945945945946,49.354838709677416,100.0,77.77777777777779,39.75,100,73.66666666666667,100,100,100,0,2.7333333333333334,0.1875,0.325,0.4401296465106857
54:16.6,74507.57249,100,48.55555555555556,100,0,100,0,0,100.0,0,0,0,100,0,0,46.08333333333333,100,0,0,2.4,73.54838709677419,0,18.916666666666668,70.3225806451613,0,0,100,20.210526315789473,0,0,38.285714285714285,90.5,100,100,63.63636363636363,100,59.0,68.0,67.5,0,0,0,49.0,67.0,35.80645161290323,73.42281879194631,71.48936170212767,19.2,100,50.416666666666664,0,0,0,0,74.16666666666667,100,0,68.75,73.0,78.5,0,66.25,69.75,0,100,100,84.9074074074074,59.45945945945946,52.41935483870967,81.11111111111111,76.66666666666667,39.75,100,66.91666666666667,100,100,100,0,100,0.225,0.325,0.44851615517066745
18:38.1,75969.05911,100,45.33333333333333,100,0,100,0,0,100.0,0,85.33333333333334,0,100,0,0,40.416666666666664,1.4516129032258065,0,0,100,73.54838709677419,0,18.583333333333332,64.59677419354838,0,0,100,20.842105263157894,0,0,26.0,93.75,100,100,55.63636363636364,100,51.24999999999999,57.199999999999996,63.8235294117647,0,0,0,44.714285714285715,71.0,35.483870967741936,40.939597315436245,70.63829787234043,17.8,100,46.916666666666664,0,0,0,0,77.0,100,0,65.5,82.28571428571428,79.5,0,56.99999999999999,64.875,0,100,100,84.9074074074074,61.95945945945947,47.58064516129033,79.55555555555556,70.22222222222221,35.0,100,63.16666666666667,100,100,100,0,100,0.225,0.3125,0.463141902157399
20:43.3,76094.26727,100,45.44444444444444,100,0,100,0,0,0,0,86.33333333333333,0,100,0,0,40.416666666666664,100,0,0,100,73.87096774193549,0,18.666666666666668,64.75806451612904,0,0,100,15.578947368421053,0,0,25.71428571428571,93.25,100,100,55.27272727272727,100,50.24999999999999,60.4,63.67647058823529,0,0,0,44.42857142857143,71.25,35.64516129032258,40.939597315436245,68.51063829787233,17.8,100,42.16666666666667,0,0,0,0,77.91666666666667,1.0,0,65.5,86.57142857142858,79.7,0,56.99999999999999,79.125,0,100,100,86.48148148148148,62.027027027027025,47.41935483870968,67.33333333333333,72.0,32.25,100,61.75000000000001,100,100,100,44.5,100,0.225,0.3125,0.4639927073837739
22:52.7,76223.68267,100,41.11111111111111,100,0,100,0,0,0,0,87.5,0,100,0,0,40.5,100,0,0,100,73.54838709677419,0,12.166666666666668,64.75806451612904,0,0,100,27.57894736842105,0,0,25.428571428571427,93.25,100,100,52.0,100,50.24999999999999,60.0,63.8235294117647,0,0,0,44.285714285714285,71.625,33.5483870967742,41.07382550335571,68.51063829787233,18.6,100,42.0,0,0,0,0,77.16666666666666,100,0,65.5,72.14285714285714,79.5,0,56.99999999999999,58.25,0,100,100,86.57407407407408,58.24324324324325,47.58064516129033,75.1111111111111,82.0,36.25,100,61.0,100,100,100,0,100,0.2375,0.325,0.468570849792363
24:59.2,76350.22091,100,40.77777777777778,100,0,100,0,0,0,0,86.83333333333333,0,100,0,0,40.583333333333336,100,0,0,100,73.54838709677419,0,12.0,64.83870967741936,0,0,100,8.421052631578947,0,0,25.428571428571427,94.0,100,100,51.63636363636363,100,53.25,57.599999999999994,63.8235294117647,0,0,0,39.285714285714285,71.625,32.41935483870968,37.18120805369127,71.06382978723404,18.0,100,41.91666666666667,0,0,0,0,77.16666666666666,100,0,64.5,80.28571428571428,79.7,0,56.49999999999999,80.75,0,100,100,85.74074074074073,58.581081081081074,52.58064516129032,100.0,84.66666666666667,31.75,100,61.583333333333336,100,100,100,0,100,0.2375,0.325,0.46468145447179177
27:02.7,76473.72198,100,38.111111111111114,100,0,100,0,0,0,0,76.5,0,100,0,0,40.5,100,0,0,100,73.54838709677419,0,11.833333333333334,71.53225806451613,0,0,100,22.315789473684212,0,0,25.142857142857146,93.5,100,100,51.272727272727266,100,52.0,55.2,59.85294117647059,0,0,0,39.14285714285714,71.625,32.41935483870968,37.04697986577181,71.48936170212767,17.599999999999998,100,41.91666666666667,0,0,0,0,76.91666666666667,100,0,63.74999999999999,87.85714285714286,78.5,0,56.25,70.0,0,100,100,86.20370370370371,58.648648648648646,51.61290322580645,0,86.22222222222223,35.0,100,61.75000000000001,100,100,100,0,100,0.2375,0.3375,0.465856375974881
29:09.2,76600.17821,100,38.333333333333336,100,0,100,0,0,0,0,75.33333333333333,0,100,0,0,42.833333333333336,100,0,0,100,73.54838709677419,0,11.75,70.80645161290322,0,0,100,22.105263157894736,0,0,25.428571428571427,93.25,100,100,50.90909090909091,100,53.0,51.6,59.55882352941176,0,0,0,39.14285714285714,71.625,32.58064516129032,37.18120805369127,71.48936170212767,17.4,100,44.83333333333333,0,0,0,0,76.33333333333333,100,0,63.24999999999999,74.14285714285714,79.7,0,55.75,70.0,0,100,100,86.38888888888889,61.28378378378378,48.225806451612904,100.0,81.77777777777779,35.0,100,61.583333333333336,100,100,100,0,100,0.2375,0.325,0.46792261723893447
31:17.2,76728.18553,100,37.666666666666664,100,0,100,0,0,0,0,76.16666666666667,0,100,0,0,50.0,100,0,0,100,73.54838709677419,0,11.75,72.33870967741936,0,0,100,28.210526315789476,0,0,23.42857142857143,100.0,100,100,50.90909090909091,100,51.24999999999999,49.6,59.26470588235294,0,0,0,39.14285714285714,71.5,43.70967741935484,37.4496644295302,69.36170212765957,17.4,100,44.916666666666664,0,0,0,0,75.16666666666667,100,0,63.74999999999999,87.71428571428571,79.10000000000001,0,55.50000000000001,69.25,0,100,100,86.01851851851852,61.21621621621621,49.03225806451613,100.0,68.22222222222221,39.0,100,61.16666666666667,100,100,100,0,100,0.2375,0.325,0.463141902157399
33:25.3,76856.31186,100,37.888888888888886,100,0,100,0,0,0,0,77.16666666666666,0,100,0,0,49.0,0.4838709677419355,0,0,100,73.54838709677419,0,22.083333333333332,74.11290322580645,0,0,100,8.631578947368421,0,0,23.714285714285715,93.25,100,100,44.36363636363637,100,52.5,50.0,58.970588235294116,0,0,0,39.14285714285714,69.5,37.25806451612903,37.18120805369127,69.36170212765957,17.8,100,45.08333333333333,0,0,0,0,74.25,100,0,63.24999999999999,82.71428571428572,79.7,0,56.75,69.625,0,100,100,85.18518518518519,61.14864864864865,49.193548387096776,100.0,64.22222222222223,42.75,100,61.33333333333333,100,100,100,0,100,0.225,0.325,0.46405347918565787
35:33.3,76984.25518,100,37.888888888888886,100,0,100,0,0,0,0,77.66666666666666,0,100,0,0,49.25,0.6451612903225806,0,0,100,73.54838709677419,0,22.75,70.72580645161291,0,0,100,20.842105263157894,0,0,23.42857142857143,100.0,100,100,42.18181818181818,100,54.25,50.0,58.82352941176471,0,0,0,39.14285714285714,63.0,36.935483870967744,36.91275167785235,69.36170212765957,17.0,100,45.166666666666664,0,0,0,0,74.0,100,0,66.5,82.71428571428572,79.3,0,52.25,69.375,0,100,100,84.9074074074074,61.013513513513516,51.45161290322581,85.33333333333334,59.333333333333336,42.5,100,65.91666666666667,100,100,100,0,100,0.225,0.325,0.4660184341132381
37:36.8,77107.81924,100,35.66666666666667,100,0,100,0,0,0,0,78.16666666666666,0,100,0,0,54.666666666666664,0.3225806451612903,0,0,100,73.54838709677419,0,34.66666666666667,65.32258064516128,0,0,100,23.36842105263158,0,0,18.857142857142858,93.25,100,100,41.45454545454545,100,55.25,50.0,55.58823529411765,0,0,0,39.14285714285714,68.375,36.935483870967744,36.91275167785235,69.36170212765957,17.8,100,45.08333333333333,0,0,0,0,73.75,100,0,66.25,72.42857142857143,79.10000000000001,0,51.5,69.625,0,100,100,85.37037037037038,63.58108108108108,49.83870967741936,84.66666666666667,60.22222222222222,42.0,100,66.91666666666667,100,100,100,0,100,0.225,0.325,0.4648435126101489
39:43.2,77234.20047,100,35.55555555555556,100,0,100,0,0,0,0,78.16666666666666,0,100,0,0,54.333333333333336,4.193548387096775,100.0,0,1.2,73.54838709677419,0,35.5,59.596774193548384,0,0,100,19.57894736842105,0,0,26.857142857142858,100.0,100,100,41.45454545454545,100,55.25,50.0,55.294117647058826,0,0,0,39.14285714285714,61.75000000000001,38.387096774193544,28.053691275167786,69.36170212765957,18.2,100,45.33333333333333,0,0,0,0,74.08333333333333,100,0,63.24999999999999,75.14285714285714,79.7,0,50.5,70.0,0,100,100,86.38888888888889,62.027027027027025,50.16129032258064,85.77777777777777,61.111111111111114,42.0,100,67.66666666666666,100,100,100,44.1,100,0.2125,0.3,0.4655120024308721
41:51.5,77362.47381,100,35.55555555555556,100,0,100,0,0,100.0,0,78.16666666666666,0,100,0,0,54.333333333333336,4.516129032258064,0,0,1.2,71.29032258064515,0,35.5,56.53225806451613,0,0,100,19.157894736842103,0,0,22.0,100.0,100,100,35.27272727272727,100,55.75,48.4,55.00000000000001,0,0,0,39.14285714285714,61.625,38.54838709677419,27.78523489932886,69.36170212765957,18.0,100,45.33333333333333,0,0,0,0,74.08333333333333,100,0,62.74999999999999,88.71428571428571,78.2,0,50.0,70.0,0,100,100,86.57407407407408,61.95945945945947,50.483870967741936,93.77777777777779,66.0,42.0,17.5,61.75000000000001,100,100,100,44.3,100,0.2,0.3,0.4654714878962828
44:01.3,77492.28323,100,33.55555555555556,100,0,100,0,0,100.0,0,78.16666666666666,0,100,0,0,54.50000000000001,5.32258064516129,0,0,1.2,69.03225806451613,0,35.41666666666667,53.2258064516129,0,0,100,21.684210526315788,0,0,22.0,100.0,100,100,36.36363636363637,100,51.5,46.400000000000006,54.852941176470594,0,0,0,39.14285714285714,61.75000000000001,38.225806451612904,34.09395973154362,69.36170212765957,18.2,100,45.33333333333333,0,0,0,0,74.0,100,0,62.5,79.42857142857143,76.8,0,49.25,70.125,0,100,100,86.57407407407408,61.95945945945947,52.25806451612903,77.77777777777779,72.44444444444444,41.75,17.75,61.16666666666667,100,100,100,44.1,100,0.2,0.3,0.46757824369492557
46:09.2,77620.21555,100,28.888888888888886,100,0,100,0,0,100.0,0,78.16666666666666,0,100,0,0,54.50000000000001,100,0,0,1.2,69.35483870967742,0,33.666666666666664,51.774193548387096,0,0,100,21.47368421052632,0,0,21.142857142857142,100.0,100,100,33.81818181818182,100,50.24999999999999,46.400000000000006,45.88235294117647,0,0,0,39.14285714285714,61.75000000000001,38.387096774193544,29.664429530201343,69.36170212765957,16.6,100,45.416666666666664,0,0,0,0,73.75,100,0,62.25000000000001,86.28571428571429,78.2,0,49.5,70.0,0,100,100,86.66666666666667,61.95945945945947,52.09677419354839,93.55555555555556,73.77777777777777,42.0,100,61.33333333333333,100,100,100,0,100,0.225,0.3125,0.4703940038488808
48:11.5,77742.51355,100,28.888888888888886,100,0,100,0,0,100.0,0,74.33333333333333,0,100,0,0,48.91666666666667,100,0,0,1.2,69.6774193548387,0,26.416666666666664,52.09677419354839,0,0,100,17.263157894736842,0,0,21.142857142857142,100.0,100,100,33.45454545454545,100,51.24999999999999,46.400000000000006,46.1764705882353,0,0,0,39.14285714285714,69.0,38.225806451612904,29.664429530201343,69.36170212765957,16.400000000000002,100,45.58333333333333,0,0,0,0,74.0,100,0,62.0,87.57142857142857,79.7,0,49.25,70.875,0,100,100,86.20370370370371,62.027027027027025,52.09677419354839,0,74.44444444444444,37.0,100,60.916666666666664,100,100,100,0,100,0.225,0.325,0.47211587156892537
50:17.8,77868.75977,100,28.444444444444443,100,0,100,0,0,100.0,0,73.66666666666667,0,100,0,0,48.333333333333336,100,0,0,100,69.35483870967742,0,27.083333333333332,51.20967741935484,0,0,100,17.894736842105264,0,0,21.428571428571427,100.0,100,100,27.27272727272727,100,51.5,46.400000000000006,46.1764705882353,0,0,0,39.14285714285714,68.75,41.29032258064516,29.261744966442954,68.51063829787233,16.8,100,45.58333333333333,0,0,0,0,74.16666666666667,100,0,62.0,75.14285714285714,78.5,0,49.5,70.375,0,100,100,85.18518518518519,61.891891891891895,49.03225806451613,100.0,72.88888888888889,38.5,100,65.91666666666667,100,100,100,0,100,0.2375,0.3125,0.47385799655626454
52:26.1,77997.06711,100,28.888888888888886,100,0,100,0,0,100.0,0,73.16666666666667,0,100,0,0,48.083333333333336,100,0,0,100,69.35483870967742,0,26.583333333333332,51.935483870967744,0,0,100,17.473684210526315,0,0,21.428571428571427,100.0,100,100,28.363636363636363,100,51.0,43.6,46.02941176470588,0,0,0,39.14285714285714,68.375,41.29032258064516,31.543624161073826,67.23404255319149,17.0,100,45.58333333333333,0,0,0,0,74.0,100,0,62.0,85.57142857142857,79.5,0,49.25,69.75,0,100,100,84.9074074074074,61.689189189189186,49.354838709677416,100.0,60.44444444444444,34.0,100,66.66666666666666,100,100,100,0,100,0.2375,0.3125,0.47399979742732706
54:29.9,78120.90819,100,28.77777777777778,100,0,100,0,0,100.0,0,73.16666666666667,0,100,0,0,48.25,100,0,0,100,69.6774193548387,0,26.166666666666664,54.83870967741935,0,0,100,17.684210526315788,0,0,25.71428571428571,100.0,100,100,22.181818181818183,100,51.0,42.8,46.02941176470588,0,0,0,34.85714285714286,68.125,41.29032258064516,31.812080536912752,65.95744680851064,17.0,100,44.083333333333336,0,0,0,0,73.75,100,0,62.0,85.71428571428571,80.10000000000001,0,49.25,70.125,0,100,100,84.9074074074074,61.689189189189186,49.67741935483871,81.33333333333333,60.66666666666667,34.75,100,61.916666666666664,100,100,100,44.1,100,0.2375,0.3,0.47673452851210374
56:36.3,78247.26642,100,28.555555555555557,100,0,100,0,0,100.0,0,73.16666666666667,100.0,100,0,0,42.16666666666667,100,0,0,100,69.03225806451613,0,27.083333333333332,53.95161290322581,0,0,100,15.157894736842106,0,0,26.0,100.0,100,100,22.90909090909091,100,51.0,41.6,46.1764705882353,0,0,0,39.14285714285714,68.125,41.29032258064516,31.946308724832218,65.1063829787234,15.6,100,43.333333333333336,0,0,0,0,73.25,100,0,62.0,74.57142857142857,79.7,0,49.25,70.0,0,100,100,84.9074074074074,61.689189189189186,49.67741935483871,83.55555555555556,60.66666666666667,34.25,100,61.0,100,100,100,44.1,100,0.2375,0.2875,0.4799149194773625
58:41.3,78372.27157,100,29.333333333333332,100,0,100,0,0,0,0,73.5,100.0,100,0,0,41.91666666666667,100,0,0,100,69.35483870967742,0,23.0,51.29032258064517,0,0,100,15.789473684210526,0,100.0,28.285714285714285,100.0,100,100,22.90909090909091,100,51.0,40.400000000000006,46.1764705882353,0,0,0,34.85714285714286,68.0,38.70967741935484,30.06711409395973,65.1063829787234,16.0,100,42.75,0,0,100.0,0,73.66666666666667,100,0,62.0,86.42857142857143,78.9,0,49.25,70.25,0,100,100,85.0,61.55405405405405,50.16129032258064,78.22222222222223,58.22222222222222,34.5,18.0,64.16666666666667,100,100,100,44.5,100,0.225,0.275,0.48331814038286236
00:47.2,78498.19677,100,29.333333333333332,100,0,100,0,0,0,0,72.33333333333334,100.0,100,0,0,41.75,0.16129032258064516,0,0,100,69.6774193548387,0,22.75,51.45161290322581,0,0,100,17.684210526315788,0,100.0,23.142857142857142,100.0,100,100,19.272727272727273,100,51.0,40.400000000000006,46.1764705882353,0,0,0,34.42857142857143,68.125,38.387096774193544,29.93288590604027,65.1063829787234,15.8,100,42.66666666666667,0,0,89.28571428571429,0,73.5,100,0,62.25000000000001,72.57142857142857,79.7,0,49.5,70.125,0,100,100,85.37037037037038,61.55405405405405,47.58064516129033,80.44444444444444,58.22222222222222,35.0,100,66.08333333333334,100,100,100,0,100,0.225,0.2875,0.4872075357034336
02:53.3,78624.24298,100,28.555555555555557,100,0,100,0,0,0,0,71.66666666666667,100.0,100,0,0,41.75,0.16129032258064516,0,0,2.0,69.03225806451613,0,22.666666666666664,51.04838709677419,0,0,100,29.68421052631579,0,100.0,23.42857142857143,100.0,100,100,14.545454545454545,100,51.0,38.800000000000004,46.1764705882353,0,0,0,34.285714285714285,68.0,38.387096774193544,29.798657718120808,65.1063829787234,15.8,100,42.66666666666667,0,0,78.0,0,83.75,100,0,64.75,83.71428571428572,79.5,0,49.25,70.125,0,100,100,86.48148148148148,61.689189189189186,49.03225806451613,86.0,59.111111111111114,37.75,100,67.5,100,100,100,44.7,100,0.2125,0.275,0.48224450521624634
04:56.8,78747.81505,100,30.11111111111111,100,0,100,0,0,0,0,70.66666666666667,100.0,100,0,0,41.66666666666667,0.3225806451612903,0,0,2.4,69.35483870967742,0,22.666666666666664,52.58064516129032,0,0,100,28.000000000000004,0,82.6,26.857142857142858,100.0,100,100,16.363636363636363,100,51.0,37.2,46.1764705882353,0,0,0,34.42857142857143,67.875,38.387096774193544,25.100671140939596,65.1063829787234,16.400000000000002,100,42.5,0,0,77.57142857142857,0,82.5,100,0,60.25,90.28571428571428,76.8,0,49.25,70.0,0,100,100,86.57407407407408,61.48648648648649,49.03225806451613,82.88888888888889,64.0,36.75,100,68.08333333333333,100,100,100,44.7,100,0.2125,0.275,0.483054795908032
07:03.3,78874.24843,100,29.333333333333332,100,0,100,0,0,0,0,70.66666666666667,100.0,100,0,0,41.66666666666667,100,0,0,100,69.35483870967742,0,26.083333333333332,47.90322580645161,0,0,100,5.473684210526316,0,80.4,27.714285714285715,100.0,100,100,16.363636363636363,100,51.0,37.2,49.411764705882355,0,0,0,34.285714285714285,67.875,35.80645161290323,24.966442953020135,65.53191489361701,15.6,100,42.5,0,0,77.57142857142857,0,77.0,100,0,63.24999999999999,76.85714285714286,76.2,0,49.5,100.0,0,100,100,86.38888888888889,61.689189189189186,49.193548387096776,100.0,65.33333333333333,37.25,100,57.58333333333333,100,100,100,0,100,0.2375,0.2875,0.4848374354299605
07:03.3,78874.24843,100,29.333333333333332,100,0,100,0,0,0,0,70.66666666666667,100.0,100,0,0,41.66666666666667,100,0,0,100,69.35483870967742,0,26.083333333333332,47.90322580645161,0,0,100,5.473684210526316,0,80.4,27.714285714285715,100.0,100,100,16.363636363636363,100,51.0,37.2,49.411764705882355,0,0,0,34.285714285714285,67.875,35.80645161290323,24.966442953020135,65.53191489361701,15.6,100,42.5,0,0,77.57142857142857,0,77.0,100,0,63.24999999999999,76.85714285714286,76.2,0,49.5,100.0,0,100,100,86.38888888888889,61.689189189189186,49.193548387096776,100.0,65.33333333333333,37.25,100,57.58333333333333,100,100,100,0,100,0.2375,0.2875,0.4848374354299605
20:13.2,79664.16461,100,28.77777777777778,100,0,100,0,0,0,0,67.16666666666666,100.0,100,0,0,37.416666666666664,100,0,0,1.2,65.80645161290323,0,25.583333333333336,51.45161290322581,0,0,100,32.21052631578947,0,79.60000000000001,27.42857142857143,0,100,100,10.181818181818182,100,50.74999999999999,49.6,47.05882352941176,0,0,0,34.42857142857143,67.625,34.35483870967742,25.100671140939596,65.53191489361701,15.0,100,49.75,0,0,0,0,75.5,100,0,64.5,88.42857142857142,71.39999999999999,0,43.5,81.75,0,100,100,87.03703703703704,61.48648648648649,53.70967741935484,76.44444444444444,39.111111111111114,43.0,100,63.583333333333336,100,100,100,44.1,100,0.225,0.3,0.4863162159424694
23:15.4,79846.34203,100,29.555555555555557,100,0,100,0,0,0,0,67.16666666666666,100.0,100,0,0,37.166666666666664,100,0,0,100,65.80645161290323,0,25.5,52.33870967741936,0,0,100,24.0,0,78.8,27.42857142857143,0,100,100,15.636363636363637,100,52.25,48.4,47.5,0,0,0,34.14285714285714,67.625,34.35483870967742,24.697986577181208,65.1063829787234,15.0,100,50.083333333333336,0,0,0,0,75.5,100,0,59.75,88.28571428571429,71.39999999999999,0,42.75,76.75,0,100,100,90.0925925925926,61.28378378378378,55.96774193548387,83.55555555555556,39.111111111111114,41.5,100,64.16666666666667,100,100,100,44.1,100,0.2375,0.3,0.4839258584017016
