Time,Time Delta,floor2_temp,floor3_temp,floor4_temp,floor5_temp,floor6_temp,floor7_temp,floor8_temp
18:24.8,97371.97683,72.55333333333334,72.11999999999999,59.14909090909091,73.21363636363635,72.01400000000001,72.41,70.87
20:28.4,97495.61391,72.55749999999999,72.11999999999999,59.126363636363635,73.21454545454546,72.013,72.43222222222222,70.87833333333333
23:04.9,97652.04085,72.54833333333333,72.12923076923076,59.13636363636363,73.18090909090908,72.011,72.38777777777779,70.86833333333334
25:11.4,97778.56009,72.54583333333333,72.11076923076924,59.154545454545456,73.16363636363636,72.009,72.3722222222222,70.87
28:04.6,97951.762,72.57833333333333,72.15384615384615,59.14090909090908,73.1809090909091,72.00500000000001,72.37777777777778,70.85666666666667
30:08.2,98075.42907,72.57666666666667,72.14692307692307,59.12636363636364,73.1690909090909,72.01200000000001,72.36333333333332,70.85166666666666
32:34.6,98221.79444,72.5325,72.1523076923077,59.142727272727264,73.13545454545455,72.02900000000001,72.36444444444444,70.87499999999999
34:39.3,98346.49257,72.51666666666667,72.15076923076923,59.123636363636365,73.12272727272727,72.02700000000002,72.38111111111111,70.86833333333334
37:08.5,98495.66311,72.49750000000002,72.17076923076922,59.135454545454536,73.20545454545454,72.03,72.34111111111112,70.895
39:10.9,98618.03411,72.48916666666666,72.16538461538461,59.17636363636364,73.18363636363637,72.026,72.33777777777777,70.89833333333333
41:18.3,98745.5194,72.4775,72.17153846153847,59.18272727272727,73.15545454545455,72.043,72.35444444444444,70.90333333333332
44:10.8,98918.01126,72.50666666666667,72.16076923076922,59.154545454545456,73.08727272727273,72.036,72.37666666666667,70.88666666666667
46:33.9,99061.07445,72.52916666666665,72.17153846153846,59.157272727272726,73.11636363636363,72.013,72.39333333333333,70.87333333333333
49:25.4,99232.61926,72.5175,72.19230769230768,59.16272727272728,73.14090909090908,71.973,72.42333333333333,70.87
52:04.9,99392.12038,72.51333333333334,72.18923076923078,59.18272727272727,73.16454545454546,71.934,72.40222222222222,70.895
54:11.9,99519.08364,72.5175,72.17692307692306,59.21363636363637,73.1590909090909,71.917,72.39222222222222,70.90166666666666
57:04.8,99692.01153,72.49916666666667,72.1753846153846,59.16545454545454,73.17,71.917,72.38444444444444,70.915
59:08.4,99815.5326,72.53166666666667,72.19076923076922,59.157272727272726,73.11545454545455,71.922,72.35555555555555,70.88666666666666
01:11.8,99939.01166,72.51416666666667,72.19538461538461,59.155454545454546,73.11181818181818,71.915,72.35333333333332,70.88333333333333
04:03.3,100110.5175,72.54916666666666,72.19999999999999,59.17000000000001,73.07727272727271,71.90100000000001,72.35444444444444,70.89833333333334
06:55.0,100282.1623,72.54416666666667,72.20076923076923,59.15909090909091,73.11636363636363,71.881,72.36111111111111,70.90666666666665
09:46.4,100453.6072,72.5475,72.19615384615385,59.18454545454545,73.13636363636364,71.85600000000001,72.39666666666666,70.89999999999999
11:49.9,100577.0332,72.55833333333332,72.16769230769229,59.20363636363636,73.13545454545455,71.85100000000001,72.37555555555555,70.93499999999999
14:41.4,100748.5361,72.53999999999999,72.15538461538462,59.216363636363646,73.0318181818182,71.861,72.38444444444445,70.895
17:33.1,100920.2479,72.50916666666667,72.14307692307692,59.24818181818182,73.10454545454546,71.908,72.39111111111112,70.87
20:16.9,101084.1033,72.50583333333333,72.12615384615384,59.20363636363636,73.10090909090908,71.899,72.38666666666666,70.89333333333333
22:33.9,101221.1091,72.51833333333332,72.1276923076923,59.21454545454546,73.11818181818181,71.876,72.40444444444444,70.88166666666667
25:08.9,101376.067,72.51333333333334,72.13153846153845,59.190000000000005,73.12727272727273,71.885,72.4011111111111,70.87
27:12.4,101499.57,72.50916666666666,72.13,59.17636363636363,73.12818181818182,71.892,72.41777777777776,70.89333333333333
29:57.4,101664.5965,72.52749999999999,72.12692307692308,59.23636363636365,73.12636363636362,71.893,72.47333333333333,70.92
32:51.8,101839.0104,72.5475,72.10846153846153,59.23545454545454,73.08636363636361,71.892,72.50777777777779,70.90333333333332
35:43.4,102010.5912,72.51583333333333,72.12461538461538,59.192727272727275,73.07818181818183,71.885,72.44444444444443,70.93166666666666
38:17.1,102164.275,72.49166666666666,72.12846153846154,59.2490909090909,72.97818181818182,71.901,72.42666666666668,70.92333333333333
41:08.5,102335.6528,72.50083333333332,72.12461538461538,59.21727272727273,73.01454545454546,71.893,72.40444444444444,70.89333333333333
43:13.5,102460.695,72.48166666666667,72.11615384615384,59.22636363636363,73.02454545454545,71.863,72.37555555555555,70.90500000000002
46:08.0,102635.2,72.49333333333334,72.11307692307692,59.208181818181814,73.0290909090909,71.86100000000002,72.35222222222222,70.86666666666666
49:01.0,102808.2029,72.54,72.12307692307692,59.22454545454545,73.00454545454545,71.85600000000001,72.33555555555554,70.855
51:40.5,102967.68,72.51833333333333,72.10923076923076,59.22181818181818,73.00272727272728,71.865,72.35111111111111,70.87833333333333
54:08.0,103115.1314,72.50333333333332,72.11923076923075,59.25636363636363,73.00181818181818,71.86,72.35111111111111,70.85666666666667
56:59.4,103286.5742,72.51333333333334,72.09769230769231,59.26090909090908,72.98818181818181,71.83500000000001,72.35222222222222,70.86
59:50.9,103458.115,72.515,72.09615384615384,59.25181818181818,72.9590909090909,71.84100000000001,72.37555555555556,70.88666666666667
02:01.9,103589.1205,72.49916666666667,72.12076923076924,59.24818181818182,72.97181818181818,71.834,72.37555555555555,70.84166666666668
04:34.5,103741.6403,72.50999999999999,72.10615384615384,59.24727272727273,72.96727272727273,71.84,72.39,70.83166666666666
07:15.5,103902.6896,72.49833333333333,72.09461538461538,59.24454545454546,72.97363636363636,71.83700000000002,72.39777777777778,70.83666666666666
09:20.8,104028.0227,72.49749999999999,72.09923076923076,59.26363636363636,72.95272727272727,71.84100000000001,72.39666666666666,70.87333333333335
12:00.6,104187.8129,72.51833333333333,72.10846153846154,59.27090909090909,72.97545454545454,71.84100000000001,72.4022222222222,70.86166666666668
14:52.0,104359.1887,72.52083333333333,72.10307692307693,59.28363636363636,72.98545454545454,71.83000000000001,72.40555555555554,70.88666666666667
17:12.2,104499.3797,72.54833333333333,72.12076923076923,59.285454545454556,73.00999999999999,71.81700000000001,72.42888888888888,70.91833333333334
20:03.5,104670.6595,72.53166666666667,72.09461538461538,59.276363636363634,72.99999999999999,71.84100000000001,72.44555555555556,70.95333333333333
22:56.1,104843.2384,72.53,72.09384615384614,59.24636363636364,72.9709090909091,71.84100000000001,72.45444444444445,70.90666666666668
25:49.1,105016.2592,72.52666666666669,72.11538461538461,59.22909090909091,72.95636363636363,71.81500000000001,72.4711111111111,70.895
27:52.5,105139.7253,72.53666666666666,72.1276923076923,59.25090909090909,72.98818181818181,71.811,72.41777777777776,70.885
30:45.5,105312.6452,72.52166666666666,72.11923076923077,59.22545454545455,72.98454545454545,71.802,72.4011111111111,70.88833333333334
32:49.0,105436.2283,72.50916666666666,72.10999999999999,59.220909090909096,72.99454545454545,71.79800000000002,72.36222222222221,70.90666666666665
32:49.0,105436.2283,72.50916666666666,72.10999999999999,59.220909090909096,72.99454545454545,71.79800000000002,72.36222222222221,70.90666666666665
46:20.9,106248.0987,72.5225,72.06153846153846,59.23454545454546,72.98272727272727,71.78200000000001,72.4211111111111,70.89999999999999
49:13.6,106420.7696,72.5025,72.06923076923077,59.25,72.98454545454545,71.77100000000002,72.39888888888888,70.88000000000001
52:02.2,106589.4102,72.49083333333333,72.08692307692307,59.278181818181814,72.98,71.794,72.36777777777777,70.87333333333333
54:56.2,106763.3572,72.485,72.05461538461539,59.223636363636366,72.99363636363636,71.80300000000001,72.36555555555556,70.86000000000001
57:25.2,106912.3657,72.49166666666666,72.05461538461537,59.23636363636363,72.97818181818182,71.77400000000002,72.37,70.83333333333333
00:16.6,107083.7865,72.49416666666666,72.04692307692306,59.24545454545455,73.00000000000001,71.783,72.37111111111112,70.86833333333333
03:09.6,107256.7694,72.50249999999998,72.06846153846153,59.24090909090909,73.00181818181818,71.791,72.35,70.88000000000001
05:22.3,107389.458,72.49666666666667,72.0776923076923,59.223636363636366,72.98,71.79600000000002,72.36666666666666,70.89333333333335
08:13.6,107560.7309,72.49249999999999,72.08230769230768,59.22090909090909,72.99545454545455,71.79600000000002,72.38,70.89999999999999
10:17.2,107684.4109,72.49833333333333,72.06153846153846,59.24090909090909,73.00363636363636,71.771,72.36555555555555,70.89166666666667
12:50.7,107837.8507,72.47666666666667,72.07307692307691,59.23636363636364,72.99272727272728,71.771,72.35666666666667,70.89833333333333
15:43.6,108010.7526,72.47333333333333,72.09384615384614,59.24545454545455,72.96545454545456,71.785,72.33555555555556,70.925
18:16.6,108163.7854,72.49583333333334,72.10076923076922,59.24909090909091,72.97363636363636,71.772,72.3288888888889,70.96000000000001
21:08.1,108335.2692,72.48666666666666,72.0876923076923,59.2409090909091,72.97818181818182,71.751,72.34666666666666,70.90166666666667
24:04.1,108511.2382,72.50666666666666,72.07,59.26181818181818,72.99181818181818,71.759,72.38222222222223,70.91333333333333
26:19.6,108646.814,72.46416666666667,72.08461538461538,59.24727272727273,72.97454545454545,71.76599999999999,72.40222222222224,70.97500000000001
29:12.1,108819.2378,72.47083333333333,72.0676923076923,59.24000000000001,73.0190909090909,71.781,72.40555555555557,70.955
31:15.8,108942.9459,72.48083333333334,72.06615384615384,59.25727272727273,73.00636363636363,71.779,72.39888888888888,70.92333333333333
34:10.1,109117.3289,72.48166666666667,72.07615384615383,59.23818181818182,73.02363636363636,71.765,72.41222222222221,70.92
37:03.2,109290.3908,72.4825,72.06538461538462,59.22181818181818,73.02545454545454,71.769,72.39444444444445,70.95833333333333
39:54.7,109461.8766,72.47250000000001,72.0476923076923,59.22727272727274,73.00272727272727,71.785,72.39,71.02166666666666
42:20.6,109607.8019,72.4725,72.04076923076921,59.23636363636363,73.01181818181819,71.792,72.40777777777778,70.995
45:12.2,109779.3768,72.49,72.0676923076923,59.23727272727274,73.02818181818182,71.78999999999999,72.42444444444445,70.96666666666665
48:09.8,109956.9389,72.5,72.07615384615384,59.24181818181818,72.98181818181817,71.803,72.42666666666666,71.05333333333333
51:02.3,110129.4348,72.52083333333333,72.07692307692308,59.20272727272727,72.95909090909092,71.777,72.46666666666667,71.065
53:56.8,110304.0198,72.51083333333334,72.05153846153846,59.21636363636364,72.9490909090909,71.775,72.45999999999998,71.045
56:54.7,110481.9159,72.49083333333334,72.06615384615384,59.209090909090904,72.94999999999999,71.78,72.39777777777779,71.03333333333335
59:50.6,110657.801,72.49416666666667,72.05307692307692,59.224545454545456,72.97090909090909,71.767,72.37555555555555,71.03666666666668
01:54.2,110781.3951,72.51833333333333,72.04692307692306,59.21727272727273,72.95636363636363,71.764,72.35444444444445,71.10833333333333
04:48.8,110955.9371,72.48249999999999,72.04615384615384,59.207272727272716,72.94727272727272,71.75399999999999,72.37444444444445,71.12
06:54.4,111081.5622,72.49166666666666,72.04384615384615,59.21454545454546,72.97090909090909,71.732,72.37555555555554,71.105
09:58.4,111265.5659,72.50083333333333,72.0476923076923,59.23363636363636,72.96545454545453,71.739,72.39,71.05499999999999
12:49.8,111436.9317,72.46583333333334,72.05153846153846,59.25272727272727,72.9809090909091,71.755,72.39,71.05999999999999
15:45.3,111612.4437,72.485,72.04461538461538,59.26000000000001,72.98545454545454,71.77700000000002,72.41666666666667,71.09333333333333
18:36.7,111783.9115,72.4725,72.0476923076923,59.24909090909091,72.98727272727272,71.773,72.43555555555557,71.13833333333334
21:43.3,111970.4342,72.46333333333334,72.01923076923076,59.211818181818174,72.99818181818182,71.73799999999999,72.41222222222223,71.17666666666666
24:34.8,112141.987,72.46833333333333,72.0453846153846,59.24636363636364,72.99636363636364,71.71900000000001,72.41222222222223,71.21333333333332
27:05.8,112292.9546,72.47833333333334,72.04307692307692,59.22727272727273,72.99454545454546,71.71000000000001,72.41333333333334,71.16499999999999
29:55.7,112462.9254,72.46333333333334,72.03692307692307,59.22363636363636,72.98545454545453,71.733,72.45666666666665,71.14166666666667
32:35.2,112622.4055,72.45583333333333,72.03999999999999,59.2609090909091,72.96272727272728,71.74699999999999,72.4211111111111,71.205
35:31.2,112798.3656,72.48750000000001,72.02076923076923,59.209999999999994,72.95454545454545,71.729,72.39888888888888,71.17999999999999
37:51.3,112938.4586,72.4575,72.02692307692307,59.25636363636363,72.96,71.72,72.38333333333333,71.18333333333332
40:42.8,113109.9974,72.465,72.02846153846153,59.22181818181818,72.99090909090908,71.74299999999998,72.35999999999999,71.15833333333333
43:41.7,113288.9176,72.43,72.02307692307691,59.22727272727273,73.01181818181817,71.74699999999999,72.32888888888888,71.12166666666667
46:38.7,113465.8787,72.42666666666666,72.03999999999999,59.22727272727273,73.00454545454545,71.763,72.32555555555557,71.15833333333332
49:04.7,113611.9261,72.43499999999999,72.04615384615384,59.199999999999996,72.99454545454545,71.73499999999999,72.29666666666667,71.16
51:59.4,113786.5941,72.43083333333334,72.04923076923077,59.22818181818182,72.97818181818182,71.735,72.29888888888888,71.39333333333333
54:02.8,113909.9791,72.43750000000001,72.05,59.210909090909084,72.96272727272726,71.74000000000001,72.31444444444443,71.065
56:58.9,114086.0382,72.4475,72.04692307692308,59.23727272727272,72.97545454545455,71.748,72.32888888888888,71.05666666666666
59:57.7,114264.9174,72.44333333333334,72.04615384615384,59.209999999999994,72.98,71.748,72.33333333333331,71.09333333333333
02:01.3,114388.5045,72.4425,72.04923076923077,59.24818181818181,72.97727272727273,71.74,72.33666666666664,71.07
04:30.3,114537.514,72.46916666666667,72.04846153846154,59.23181818181818,72.97818181818182,71.751,72.36777777777779,71.12333333333333
07:32.2,114719.3795,72.46083333333334,72.05384615384615,59.24181818181818,72.97909090909091,71.74300000000001,72.38333333333334,71.15166666666666
10:05.9,114873.0633,72.46166666666666,72.05923076923077,59.23727272727272,72.96999999999998,71.741,72.39888888888889,71.115
12:57.2,115044.3941,72.45166666666667,72.07,59.23909090909092,72.96363636363637,71.739,72.41333333333334,71.09166666666667
15:23.3,115190.4785,72.43833333333333,72.05846153846154,59.25363636363636,72.93909090909091,71.74600000000001,72.4011111111111,71.08833333333332
18:13.5,115360.6602,72.42500000000001,72.0476923076923,59.25636363636363,72.93727272727273,71.748,72.42,71.10166666666667
20:52.8,115519.9493,72.43333333333334,72.03999999999999,59.26363636363636,72.95818181818181,71.748,72.42444444444443,71.08666666666666
23:39.8,115686.9909,72.41666666666667,72.05846153846153,59.25727272727272,72.96181818181817,71.765,72.41555555555556,71.09166666666667
26:08.3,115835.4723,72.42083333333333,72.04846153846154,59.24909090909091,72.97909090909091,71.765,72.39999999999999,71.08833333333332
28:11.9,115959.0684,72.42083333333333,72.05615384615383,59.21363636363637,72.97818181818181,71.75399999999999,72.36555555555555,71.085
30:16.3,116083.4605,72.42416666666666,72.05999999999999,59.23818181818182,72.96272727272728,71.73600000000002,72.35111111111111,71.08833333333332
33:13.9,116261.0947,72.3975,72.05769230769229,59.195454545454545,72.93909090909091,71.73400000000001,72.35111111111111,71.10000000000001
35:17.3,116384.5178,72.40166666666667,72.07230769230769,59.198181818181816,72.94727272727272,71.73500000000001,72.32555555555554,71.10000000000001
38:11.8,116558.9797,72.41083333333333,72.07923076923076,59.19818181818182,72.97,71.71900000000001,72.32111111111111,71.115
40:38.8,116705.9381,72.39999999999999,72.07076923076923,59.19545454545455,72.96272727272728,71.725,72.3511111111111,71.115
42:42.4,116829.5722,72.395,72.06461538461538,59.194545454545455,72.94727272727272,71.70900000000002,72.32555555555555,71.07499999999999
45:42.8,117009.9465,72.39999999999999,72.04307692307692,59.17818181818181,72.95454545454545,71.71900000000001,72.35666666666665,71.09166666666665
48:38.4,117185.6086,72.41166666666666,72.03461538461538,59.184545454545464,72.95727272727272,71.712,72.38222222222221,71.095
51:37.4,117364.5998,72.4075,72.02538461538461,59.142727272727264,72.95636363636362,71.70800000000001,72.36666666666666,71.08999999999999
54:28.9,117536.1276,72.42166666666667,72.02538461538461,59.18272727272727,72.94727272727272,71.71300000000001,72.35666666666665,71.07333333333332
56:35.9,117663.0309,72.40833333333333,72.02999999999999,59.20272727272727,72.93363636363637,71.71799999999999,72.37333333333333,71.04333333333334
59:15.0,117822.151,72.38333333333333,72.02923076923075,59.16818181818183,72.93636363636364,71.70500000000001,72.39555555555555,71.045
02:06.5,117993.6708,72.405,72.01307692307691,59.16272727272727,72.92727272727272,71.655,72.38666666666667,71.05166666666666
04:19.1,118126.2524,72.41416666666666,72.02153846153846,59.14454545454546,72.95454545454547,71.663,72.39888888888888,71.05666666666666
06:47.9,118275.1249,72.41416666666666,72.02230769230768,59.127272727272725,72.96,71.66,72.37555555555555,71.07333333333334
08:55.9,118403.1153,72.36166666666666,72.02384615384614,59.11727272727273,72.9490909090909,71.67900000000002,72.35,71.07333333333334
11:06.5,118533.6408,72.3575,72.02230769230768,59.153636363636366,72.96363636363634,71.69300000000001,72.36777777777777,71.06666666666668
13:20.5,118667.6714,72.37083333333334,72.02384615384614,59.14636363636364,72.97818181818181,71.68800000000002,72.36777777777777,71.05333333333333
15:33.9,118801.0421,72.39416666666666,72.02384615384614,59.14727272727273,72.98636363636363,71.68900000000001,72.36888888888888,71.02
17:47.6,118934.7717,72.37833333333334,72.02999999999999,59.11636363636364,72.9709090909091,71.69800000000001,72.35888888888888,71.00666666666667
19:59.9,119067.0513,72.37333333333333,72.02,59.13909090909092,72.94545454545454,71.70600000000002,72.37666666666667,71.00833333333334
22:03.4,119190.5493,72.37916666666668,72.04615384615383,59.16636363636363,72.96090909090908,71.685,72.35666666666667,71.00166666666667
24:15.9,119323.0599,72.3725,72.04153846153845,59.153636363636345,72.96272727272728,71.67300000000002,72.33222222222223,70.98
26:24.9,119452.0823,72.38083333333334,72.03923076923076,59.154545454545435,72.97363636363636,71.675,72.31888888888889,71.01666666666667
28:35.8,119582.9948,72.37833333333333,72.03999999999998,59.145454545454534,72.97545454545455,71.68199999999999,72.32444444444444,71.02666666666669
30:40.9,119708.1029,72.3725,72.0353846153846,59.129090909090905,72.94545454545454,71.68,72.33555555555556,71.015
32:54.0,119841.1636,72.35166666666667,72.0353846153846,59.12545454545454,72.93818181818182,71.672,72.3288888888889,70.99666666666667
35:05.1,119972.2961,72.36416666666666,72.0353846153846,59.1409090909091,72.94090909090909,71.67699999999999,72.3288888888889,70.99166666666667
37:16.0,120103.1305,72.38916666666667,72.0353846153846,59.150909090909074,72.92636363636363,71.681,72.30222222222223,70.99166666666667
39:23.9,120231.0909,72.37083333333334,72.03384615384614,59.11454545454546,72.92272727272726,71.697,72.26333333333334,70.99333333333334
41:31.9,120359.0992,72.36583333333334,72.03615384615384,59.11181818181817,72.91454545454545,71.71600000000001,72.27111111111111,70.99499999999999
43:35.4,120482.5942,72.36999999999999,72.01846153846154,59.08181818181818,72.93181818181819,71.68300000000002,72.27888888888889,70.97166666666666
45:39.0,120606.1473,72.36666666666667,72.00999999999999,59.08818181818181,72.91454545454545,71.66,72.28222222222222,70.95333333333333
47:44.5,120731.7175,72.35916666666667,72.01076923076923,59.09,72.9190909090909,71.65200000000002,72.27444444444444,70.95333333333333
49:58.6,120865.7702,72.3525,72.00307692307692,59.101818181818174,72.91636363636364,71.627,72.27666666666667,70.96666666666665
52:04.6,120991.8034,72.32166666666667,72.00384615384614,59.107272727272736,72.94545454545454,71.612,72.24777777777778,70.96833333333332
54:20.1,121127.2341,72.32000000000001,72.00923076923075,59.094545454545454,72.93636363636364,71.624,72.26666666666667,70.95833333333333
56:23.9,121251.0592,72.32083333333334,72.0176923076923,59.102727272727265,72.92,71.638,72.27444444444444,70.95166666666667
58:32.0,121379.1735,72.32000000000001,72.0376923076923,59.095454545454544,72.93363636363635,71.652,72.27888888888889,70.96166666666666
00:35.5,121502.7106,72.33500000000001,72.01615384615386,59.0890909090909,72.94999999999999,71.657,72.27444444444444,70.94333333333333
03:03.9,121651.0951,72.32666666666667,71.98230769230769,59.12363636363636,72.94090909090909,71.651,72.29333333333334,70.94
05:12.1,121779.2574,72.32416666666667,71.99615384615385,59.07454545454545,72.94454545454545,71.65599999999999,72.30888888888889,70.96499999999999
08:04.9,121952.0955,72.31083333333333,71.98307692307691,59.09090909090909,72.94363636363636,71.64500000000001,72.30777777777777,70.94166666666666
10:21.9,122089.1173,72.32083333333333,71.99307692307691,59.08545454545454,72.93818181818182,71.64599999999999,72.29777777777777,70.97333333333331
13:01.9,122249.1154,72.35583333333334,71.98615384615384,59.07454545454546,72.94272727272727,71.659,72.28444444444443,70.98833333333333
15:05.5,122372.6625,72.295,71.99076923076923,59.07727272727272,72.95454545454544,71.63,72.28666666666666,70.96333333333332
17:12.5,122499.7278,72.31250000000001,72.01461538461538,59.0790909090909,72.97363636363634,71.64099999999999,72.28333333333333,70.93333333333334
19:32.0,122639.1888,72.29416666666667,71.98230769230769,59.07727272727273,72.95272727272726,71.63399999999999,72.28444444444443,70.94333333333333
21:50.0,122777.1376,72.3,72.01384615384615,59.07363636363636,72.95727272727271,71.62299999999999,72.2811111111111,70.93666666666667
24:03.5,122910.7183,72.3125,72.00615384615384,59.06909090909091,72.96181818181819,71.633,72.29888888888888,70.95
26:16.1,123043.2469,72.34833333333333,72.00538461538461,59.092727272727274,72.9609090909091,71.655,72.31222222222223,70.95666666666666
28:24.1,123171.2842,72.3225,71.99230769230768,59.093636363636364,72.97090909090909,71.657,72.32777777777777,70.90333333333332
30:27.5,123294.7252,72.32416666666667,71.98384615384614,59.09090909090909,72.91636363636364,71.628,72.33999999999999,70.89166666666667
32:50.1,123437.2434,72.325,71.98,59.06636363636364,72.92272727272729,71.61099999999999,72.31888888888888,70.89666666666666
34:56.5,123563.6586,72.30083333333333,71.97615384615385,59.07545454545455,72.93545454545455,71.61,72.31555555555555,70.92999999999999
37:00.1,123687.2507,72.28000000000002,71.96307692307691,59.063636363636355,72.91545454545454,71.606,72.33222222222221,70.91000000000001
39:08.0,123815.217,72.31416666666667,71.96769230769232,59.069999999999986,72.9090909090909,71.602,72.30555555555556,70.89333333333333
41:23.5,123950.6758,72.29333333333334,71.96076923076922,59.060909090909085,72.90272727272726,71.61600000000001,72.29777777777777,70.89166666666667
43:36.1,124083.2743,72.29833333333335,71.98923076923076,59.0609090909091,72.89272727272727,71.611,72.28888888888889,70.93499999999999
45:50.0,124217.227,72.28916666666667,71.98153846153845,59.06909090909091,72.91545454545454,71.614,72.27111111111111,70.92666666666666
47:53.7,124340.9101,72.29,71.97153846153846,59.08727272727273,72.92999999999999,71.604,72.27111111111111,70.93166666666667
50:06.0,124473.1897,72.28500000000001,71.98153846153846,59.07363636363636,72.89181818181818,71.60699999999999,72.26111111111112,70.90500000000002
52:18.3,124605.5012,72.30083333333333,71.96153846153845,59.08000000000001,72.89454545454545,71.622,72.26444444444445,70.89999999999999
54:27.1,124734.3086,72.28083333333335,71.96615384615384,59.06363636363637,72.89181818181818,71.612,72.26666666666667,70.92166666666667
56:38.1,124865.3251,72.3025,71.96923076923076,59.05727272727272,72.86818181818181,71.59799999999998,72.26666666666667,70.89999999999999
58:41.7,124988.8831,72.29666666666667,71.97076923076922,59.05272727272727,72.88181818181818,71.60199999999999,72.26333333333334,70.92166666666667
00:49.4,125116.6015,72.31333333333333,71.97538461538461,59.04909090909091,72.87545454545455,71.60999999999999,72.24888888888889,70.92999999999999
03:06.1,125253.2623,72.3075,71.99076923076922,59.035454545454535,72.87272727272727,71.61999999999999,72.25888888888889,70.87
05:18.1,125385.2488,72.31583333333334,71.96846153846153,59.058181818181815,72.82818181818182,71.635,72.25111111111111,70.87666666666667
07:54.4,125541.6168,72.32000000000001,71.98923076923076,59.07363636363636,72.84363636363636,71.64000000000001,72.24444444444445,70.875
10:32.9,125700.0959,72.28750000000001,71.98923076923076,59.06909090909091,72.83454545454545,71.61699999999999,72.23555555555555,70.88333333333334
12:55.7,125842.8881,72.28416666666668,71.97846153846152,59.07272727272727,72.82545454545455,71.595,72.23555555555555,70.875
15:12.3,125979.4789,72.29083333333335,71.96846153846153,59.064545454545446,72.80272727272728,71.551,72.21555555555557,70.87333333333333
18:01.1,126148.3185,72.29083333333334,71.97076923076924,59.04363636363637,72.8009090909091,71.58500000000001,72.21333333333334,70.86
20:06.6,126273.8227,72.28666666666668,71.96538461538461,59.041818181818186,72.81818181818181,71.59899999999999,72.20555555555555,70.88333333333333
22:16.3,126403.4401,72.27833333333335,71.96615384615383,59.039090909090916,72.81818181818181,71.586,72.20555555555555,70.895
24:24.7,126531.8315,72.27166666666668,71.97307692307692,59.03999999999999,72.82090909090908,71.58,72.21333333333334,70.88333333333333
26:44.1,126671.3194,72.31416666666667,71.95846153846152,59.04636363636364,72.80454545454546,71.614,72.22777777777777,70.89500000000001
28:48.2,126795.4165,72.29083333333334,71.96384615384615,59.04363636363635,72.81727272727274,71.63,72.22222222222223,70.90166666666666
31:14.1,126941.2899,72.29083333333334,71.96153846153847,59.04818181818182,72.8009090909091,71.60499999999999,72.2522222222222,70.89333333333333
33:51.2,127098.4109,72.28666666666668,71.96384615384615,59.05363636363636,72.7781818181818,71.57900000000001,72.24444444444444,70.90166666666667
35:54.7,127221.8739,72.2925,71.96846153846153,59.05818181818181,72.78454545454545,71.578,72.23333333333332,70.90333333333332
38:02.8,127349.9883,72.28666666666668,71.9576923076923,59.03636363636363,72.79181818181817,71.57000000000001,72.22333333333333,70.92
40:09.2,127476.3865,72.30416666666669,71.96923076923076,59.053636363636365,72.77727272727273,71.569,72.20555555555556,70.91333333333334
42:17.2,127604.4238,72.3275,71.98461538461538,59.040000000000006,72.77,71.58,72.20333333333332,70.89333333333333
44:20.6,127727.8119,72.28750000000001,71.9723076923077,59.04545454545453,72.77,71.58099999999999,72.22444444444444,70.89166666666667
46:37.2,127864.3427,72.2975,71.97230769230768,59.06727272727273,72.7781818181818,71.584,72.23888888888888,70.88333333333333
48:55.1,128002.3276,72.27916666666667,71.98923076923076,59.07636363636363,72.76636363636364,71.61,72.23666666666666,70.895
50:58.7,128125.8416,72.27083333333333,71.99076923076922,59.07,72.77636363636363,71.613,72.21777777777777,70.88666666666667
53:03.1,128250.2648,72.28916666666666,71.98153846153845,59.04727272727273,72.78636363636363,71.599,72.21555555555555,70.86166666666666
55:15.1,128382.2953,72.295,71.99076923076922,59.01818181818181,72.7781818181818,71.58099999999999,72.21555555555555,70.87833333333333
57:21.2,128508.3425,72.2625,71.97999999999999,59.01999999999999,72.75272727272727,71.57300000000001,72.2088888888889,70.88333333333334
59:24.7,128631.8876,72.26833333333333,71.97999999999999,59.00636363636363,72.7690909090909,71.57399999999998,72.1888888888889,70.88333333333334
01:42.0,128769.1874,72.27166666666668,71.97230769230768,58.99454545454544,72.78454545454545,71.56099999999999,72.17666666666668,70.87333333333333
03:51.3,128898.4808,72.28416666666668,71.9576923076923,58.9990909090909,72.77545454545454,71.56800000000001,72.17222222222223,70.895
05:54.7,129021.8909,72.29416666666667,71.96230769230769,59.00454545454546,72.77272727272727,71.588,72.17000000000002,70.88166666666666
08:02.7,129149.9253,72.3125,71.94615384615385,59.00363636363636,72.76272727272728,71.596,72.16555555555556,70.86999999999999
10:09.8,129276.9436,72.27916666666665,71.94615384615385,59.032727272727286,72.75545454545454,71.59700000000001,72.16555555555556,70.86166666666666
12:23.4,129410.5312,72.27499999999999,71.94846153846153,59.029999999999994,72.77090909090909,71.591,72.17111111111112,70.85166666666667
14:30.0,129537.1865,72.24083333333333,71.94461538461539,59.031818181818174,72.76454545454546,71.56800000000001,72.16666666666667,70.88166666666666
16:39.3,129666.4669,72.27499999999999,71.94846153846153,59.025454545454544,72.77090909090909,71.573,72.16111111111111,70.87833333333334
18:42.8,129789.9299,72.28416666666668,71.93769230769229,59.01272727272728,72.75090909090908,71.576,72.14444444444445,70.89999999999999
20:55.4,129922.5365,72.29333333333334,71.95461538461538,59.01090909090908,72.76545454545456,71.566,72.14222222222222,70.895
