Time,Time Delta,n_temp,s_temp,e_temp,w_temp,c_temp,b_temp
28:24.1,123171.2842,71.82157894736842,72.0953846153846,72.62285714285714,72.74000000000001,66.47928571428571,0
30:27.5,123294.7252,71.82526315789472,72.06153846153846,72.59928571428571,72.73818181818181,66.46142857142857,0
32:50.1,123437.2434,71.8278947368421,72.06384615384617,72.58928571428572,72.69909090909091,66.4557142857143,0
34:56.5,123563.6586,71.82473684210525,72.0646153846154,72.58642857142857,72.72272727272728,66.44785714285715,0
37:00.1,123687.2507,71.8157894736842,72.07,72.56357142857142,72.73,66.41642857142857,0
39:08.0,123815.217,71.79526315789474,72.07923076923076,72.58,72.72636363636364,66.42857142857143,0
41:23.5,123950.6758,71.78894736842105,72.06615384615384,72.55785714285715,72.71727272727274,66.44642857142857,0
43:36.1,124083.2743,71.80736842105262,72.07076923076922,72.55428571428573,72.71,66.45857142857143,0
45:50.0,124217.227,71.7957894736842,72.08846153846153,72.545,72.70909090909092,66.46428571428571,0
47:53.7,124340.9101,71.80210526315788,72.08769230769232,72.56285714285714,72.69818181818181,66.45928571428571,0
50:06.0,124473.1897,71.78473684210526,72.07538461538462,72.54714285714284,72.7009090909091,66.45642857142857,0
52:18.3,124605.5012,71.78526315789473,72.05538461538461,72.57000000000001,72.71545454545455,66.45285714285716,0
54:27.1,124734.3086,71.79368421052631,72.06153846153846,72.55642857142855,72.70454545454545,66.43357142857144,0
56:38.1,124865.3251,71.79684210526315,72.04999999999998,72.54285714285713,72.72272727272727,66.41785714285714,0
58:41.7,124988.8831,71.7942105263158,72.07153846153845,72.54428571428572,72.70454545454544,66.42785714285714,0
00:49.4,125116.6015,71.7857894736842,72.08615384615385,72.52857142857142,72.71,66.44785714285715,0
03:06.1,125253.2623,71.7721052631579,72.08538461538461,72.51714285714287,72.72636363636364,66.45,0
05:18.1,125385.2488,71.7678947368421,72.08923076923075,72.49785714285716,72.72363636363637,66.45142857142858,0
07:54.4,125541.6168,71.76157894736842,72.11384615384615,72.50642857142859,72.74272727272727,66.45928571428571,0
10:32.9,125700.0959,71.76210526315788,72.11692307692307,72.48428571428572,72.71727272727271,66.4407142857143,0
12:55.7,125842.8881,71.75947368421052,72.11153846153844,72.50071428571428,72.67181818181817,66.43214285714285,0
15:12.3,125979.4789,71.75842105263158,72.04384615384615,72.50785714285713,72.63909090909091,66.44214285714285,0
18:01.1,126148.3185,71.76263157894736,72.05846153846154,72.48857142857142,72.63272727272728,66.44857142857143,0
20:06.6,126273.8227,71.76052631578946,72.06923076923076,72.48857142857142,72.65090909090908,66.44571428571429,0
22:16.3,126403.4401,71.76684210526317,72.06230769230768,72.49,72.62818181818182,66.44714285714285,0
24:24.7,126531.8315,71.77105263157895,72.05923076923077,72.47500000000001,72.63272727272727,66.455,0
